Incident ID,Incident Year,Incident Month,Incident Day,State,City Or County,Address,# Killed,# Injured,Operations
541996,2016,4,17,Pennsylvania,Philadelphia,600 block of Westmoreland Street,3,1,N/A
543102,2016,4,17,South Carolina,Pelzer,200 block of Eastview Road,1,3,N/A
543108,2016,4,17,Texas,Edinburg,5021 W St Hwy 107,1,6,N/A
543244,2016,4,18,California,Long Beach,1200 block of E. 17th Street,1,3,N/A
543441,2016,4,19,Alabama,Blountsville,81551 US Highway 278,1,4,N/A
544080,2016,4,19,Illinois,Chicago,2700 block of West 53rd Street,1,3,N/A
543132,2016,4,19,Illinois,Chicago,1400 block of West 84th Street,1,4,N/A
545501,2016,4,21,Maryland,Baltimore,4800 block of Frankford Avenue,0,4,N/A
545525,2016,4,22,Ohio,Piketon,4077 Union Hill Rd,8,0,N/A
546022,2016,4,22,Georgia,Appling,3162 Johnson Drive,6,0,N/A
546581,2016,4,23,Nevada,Las Vegas,1650 South Hollywood Boulevard,1,3,N/A
546244,2016,4,23,Alabama,Auburn,1200 block of Lee Road 83,3,1,N/A
546258,2016,4,23,New York,New York (Manhattan),West 141st Street and Edgecombe Avenue,0,4,N/A
546550,2016,4,23,Kansas,Topeka,3732 SW Topeka Blvd,1,4,N/A
546760,2016,4,24,Virginia,Halifax,1055 L P Bailey Memorial Hwy,0,5,N/A
547319,2016,4,24,Illinois,Chicago (Englewood),2000 block of West 68th Place,2,3,N/A
546818,2016,4,24,Colorado,Denver,1400 block of 14th Street,0,4,N/A
547639,2016,4,25,Tennessee,Nashville,400 Charlotte Avenue,0,4,N/A
547827,2016,4,25,Florida,Miami,1506 Northwest 70th Street,0,5,N/A
548333,2016,4,26,Maryland,District Heights (Forestville),6500 block of Hil-Mar Drive,1,4,N/A
549507,2016,4,27,Louisiana,Baton Rouge,4300  Block of Kerrit Dr,2,2,N/A
549071,2016,4,27,Mississippi,Kilmichael,Pecan Drive,3,1,N/A
550445,2016,4,29,Missouri,Saint Louis (Ferguson),400 block of N Dade Ave,0,4,N/A
550619,2016,4,29,California,Oakland,3200 block of San Pablo Avenue,0,5,N/A
551053,2016,5,1,Tennessee,Murfreesboro,1955 Old Castle Drive,0,5,N/A
553570,2016,5,4,Minnesota,Minneapolis,16th Avenue North and Newton Avenue North,1,7,N/A
553803,2016,5,5,Louisiana,Shreveport,300 block of North Thomas Drive,2,6,N/A
554027,2016,5,5,Florida,Miami,2108 NW 19th Terrace,1,3,N/A
555873,2016,5,6,Michigan,Detroit,12300 block of Gratiot,1,4,N/A
555886,2016,5,6,Alabama,Montgomery,1300 block of Clay Street,1,3,N/A
554133,2016,5,6,Maryland,Bethesda,7101 Democracy Blvd,3,3,N/A
555126,2016,5,8,Texas,Austin,8600 block of North Lamar,1,3,N/A
557589,2016,5,11,Alabama,Birmingham,1400 block of 21st St N,1,4,N/A
557479,2016,5,11,Illinois,Chicago,7100 block of South State Street,0,5,N/A
559042,2016,5,14,Georgia,Atlanta,Cordova and Peoples Street,0,5,N/A
558796,2016,5,14,West Virginia,Charleston,2337 Washington St W,1,3,N/A
565244,2016,5,15,Georgia,Moultrie,Rossman Dairy Road,5,0,N/A
559194,2016,5,15,Indiana,Evansville,420 North Garvin Street,0,4,N/A
560782,2016,5,17,South Carolina,Ravenel,5360 Savannah Highway,3,1,N/A
561912,2016,5,18,Indiana,Indianapolis,34th Street and North Keystone Avenue,0,4,N/A
563630,2016,5,21,Georgia,Jackson,Levi Barnes Road,1,3,N/A
563829,2016,5,22,Louisiana,New Orleans,8639 Apple St,0,4,N/A
563514,2016,5,22,California,Stockton,Poplar and Sutter Streets,1,3,N/A
563751,2016,5,22,Tennessee,Nashville,100 block of Rains Avenue,0,4,N/A
564470,2016,5,23,New Jersey,Newark,102 Isabella Avenue,0,5,N/A
567788,2016,5,29,Nevada,Las Vegas,200 block of N 3rd St,0,4,N/A
567673,2016,5,29,New Jersey,Trenton,600 block of Martin Luther King Jr. Boulevard,0,6,N/A
567494,2016,5,29,Indiana,Indianapolis,300 block of South Meridian Street,0,4,N/A
567614,2016,5,29,Texas,Houston,13210 Memorial Dr,2,6,N/A
568528,2016,5,30,Maryland,Baltimore,500 block of East 43rd Street,0,5,N/A
568745,2016,5,30,California,Sacramento,3900 block of 44th,0,5,N/A
569225,2016,5,31,Illinois,Chicago,3300 block of West Huron Street,0,4,N/A
569189,2016,5,31,Indiana,Fort Wayne,6600 block of Pawawna Drive,0,4,N/A
571859,2016,6,4,Colorado,Denver,3600 block of Hudson Street,3,1,N/A
572766,2016,6,5,Arizona,Phoenix,8152 N Black Canyon Hwy,2,4,N/A
575061,2016,6,5,Minnesota,Minneapolis,8th and Humboldt Avenue N.,0,4,N/A
572696,2016,6,5,Florida,Cape Coral,2600 block of Skyline Boulevard S,3,3,N/A
572513,2016,6,5,New York,Brooklyn,Mermaid Ave and 16th St.,0,4,N/A
573327,2016,6,6,California,Visalia,33 60 South Fairway Street,0,4,N/A
574850,2016,6,8,District of Columbia,Washington,1300 North Capitol St NW,0,4,N/A
574753,2016,6,8,Massachusetts,Boston,66 Washington St,1,3,N/A
575607,2016,6,9,Florida,Fort Walton Beach,Landview Drive,0,4,N/A
577574,2016,6,11,New Mexico,Roswell,2300 block of Davis Ave,5,0,N/A
578238,2016,6,11,Minnesota,Webster,4000 block of Elmore Avenue,0,4,N/A
576774,2016,6,11,North Carolina,Charlotte,4000 block of Collegiate Avenue,1,3,N/A
577938,2016,6,11,California,Stockton,Alvarado Avenue,1,3,N/A
577073,2016,6,11,California,Panorama City,8500 block of Cedros Avenue,3,2,N/A
577157,2016,6,12,Florida,Orlando,1912 S Orange Ave,50,53,N/A
579517,2016,6,13,California,Fresno,East El Monte Way and Recreation Avenue,0,4,N/A
579786,2016,6,13,New York,Brooklyn,Avenue D and E. 57th,0,5,N/A
580279,2016,6,13,Illinois,Chicago,3200 block of West Congress,0,5,N/A
580791,2016,6,14,California,Oakland,1301 Franklin St,1,3,N/A
580848,2016,6,14,Delaware,Wilmington,South Van Buren and Elm streets,0,4,N/A
583584,2016,6,18,Virginia,Exmore,Fredrick Douglas Road,1,3,N/A
583537,2016,6,18,Georgia,Waycross,2625 Arnold Ct,2,2,N/A
583362,2016,6,18,Illinois,Chicago,East 79th Street and South Escanaba Avenue,0,4,N/A
583631,2016,6,19,Virginia,Roanoke,2328 Melrose Avenue,0,4,N/A
586044,2016,6,21,New Jersey,Willingboro,Mosshill Lane,0,4,N/A
585615,2016,6,21,Kentucky,Louisville,2802 Rodman Street,2,2,N/A
586122,2016,6,22,Georgia,Stone Mountain,Lancashire Cir and Central Dr,1,3,N/A
585821,2016,6,22,Washington,Olympia,500 block of Dutterow Road SE,3,1,N/A
586058,2016,6,22,Illinois,Chicago,3100 block of West Warren,0,4,N/A
589046,2016,6,24,Kansas,Kansas City,N. 3rd and Walker,0,4,N/A
587735,2016,6,24,Connecticut,Hartford,Brook and Winter Street,0,5,N/A
587769,2016,6,24,Maryland,District Heights,3100 block of Orleans Ave,3,2,N/A
587755,2016,6,25,Texas,Fort Worth,2466 East Lancaster Avenue,2,5,N/A
589470,2016,6,25,Virginia,Norfolk,700 block of Craig Street,0,4,N/A
587983,2016,6,25,Illinois,Chicago,1400 block of W. 114th Place,0,4,N/A
590233,2016,6,26,South Carolina,Bennettsville,Highway 38 N,0,4,N/A
589159,2016,6,26,North Carolina,Charlotte,2240 Camp Greene St,0,5,N/A
588867,2016,6,26,Georgia,Atlanta,1500 block of Moreland Avenue SE,1,4,N/A
589165,2016,6,26,Texas,Houston,6000 block of Elm Street,1,3,N/A
588918,2016,6,26,Texas,Corpus Christi,Baldwin Blvd  and Lamar,0,4,N/A
589488,2016,6,27,Oregon,Woodburn,13436 Killiam Loop NE,3,1,N/A
591975,2016,6,28,California,Los Angeles,13800 block of S Avalon Boulevard,1,3,N/A
591294,2016,6,28,Illinois,Chicago,1600 block of South Christiana,0,4,N/A
592207,2016,6,29,Nevada,Las Vegas,6100 block of West Lake Mead Boulevard,5,0,N/A
592724,2016,6,30,Illinois,Chicago,9500 block of South Loomis Street,1,4,N/A
594051,2016,7,3,Louisiana,Monroe,401 Lea Joyner Memorial Expy,2,3,N/A
594480,2016,7,3,Tennessee,Chattanooga,2300 block of Daisy Street,0,4,N/A
595166,2016,7,4,New York,Brooklyn,419 Chauncey St,0,7,N/A
595069,2016,7,4,Texas,Houston,1312 Robin,3,2,N/A
595048,2016,7,4,Pennsylvania,Pittsburgh,Seventh  Ave and Liberty Ave,0,4,N/A
595279,2016,7,4,Illinois,Chicago (Englewood),5500 block of South Hermitage Avenue,0,4,N/A
596159,2016,7,4,Ohio,Cleveland,1400 block of W. 107 Street,0,4,N/A
595482,2016,7,4,Arizona,Phoenix,4000 block of West Southern Avenue,2,6,N/A
595557,2016,7,5,California,Los Angeles,56th Street and Naomi Avenue,0,4,N/A
597366,2016,7,7,Louisiana,Baton Rouge,2136 North Lobdell Avenue,0,4,N/A
597756,2016,7,7,Texas,Dallas,800 Main St,5,9,N/A
597176,2016,7,7,Tennessee,Bristol,536 Volunteer Pkwy,1,4,N/A
600798,2016,7,11,Maryland,Baltimore,1800 block of W. North Avenue,0,5,N/A
601119,2016,7,11,Michigan,Jackson,500 block of Summit Avenue,0,4,N/A
600398,2016,7,11,Michigan,Saint Joseph,811 Port St,3,2,N/A
601512,2016,7,11,District of Columbia,Washington,"5100 block of Call Pl., SE",0,4,N/A
602810,2016,7,13,Georgia,Warner Robins,105 Magnolia Avenue,0,5,N/A
602765,2016,7,13,Missouri,Saint Louis,3000 block of Miami St,2,2,N/A
603475,2016,7,14,Texas,Crosby,400 block of Pecan Avenue,3,1,N/A
603733,2016,7,14,California,Oakland,1600 block of 7th Street,0,4,N/A
603738,2016,7,14,Ohio,Akron,900 block of Moeller Avenue,1,3,N/A
604207,2016,7,15,Washington,Woodland,4006 NW 417th Street,3,1,N/A
604459,2016,7,16,Texas,Dallas,6300 block of Benavides Drive,0,5,N/A
604275,2016,7,16,Ohio,Cleveland,5000 block of Euclid Avenue,0,5,N/A
604233,2016,7,16,California,Bakersfield,621 Stephens Dr,1,14,N/A
605005,2016,7,16,California,San Bernardino,1200 block of West 25th Street,0,4,N/A
604175,2016,7,16,Tennessee,Clarksville,1348 College Street,0,6,N/A
605475,2016,7,17,Texas,Houston,6610 Tidwell,1,3,N/A
605367,2016,7,17,Michigan,Detroit,Grand River and McGraw avenue,0,4,N/A
604762,2016,7,17,Louisiana,Baton Rouge,9611 Airline Hwy,4,3,N/A
607265,2016,7,19,Arkansas,West Memphis,13th Street and Tyler Avenue,0,4,N/A
608787,2016,7,20,California,Fresno,5100 block of E Hedges Ave,0,4,N/A
609402,2016,7,21,Illinois,Chicago,4400 block of South Leamington,0,5,N/A
610402,2016,7,22,Illinois,Kankakee,300 block of North Wildwood Avenue,0,5,N/A
610756,2016,7,23,South Carolina,North Charleston,3630 Ashley Phosphate Road,0,4,N/A
610093,2016,7,23,Ohio,Cincinnati,3400 block of Beekman St,2,2,N/A
613805,2016,7,23,New York,Brooklyn,Fountain Avenue,0,4,N/A
610379,2016,7,23,Texas,Bastrop,202 Childers Drive,4,1,N/A
610584,2016,7,24,Ohio,Hamilton,1555 Main St,1,7,N/A
611479,2016,7,25,Florida,Fort Myers,3580 Evans Ave,2,19,N/A
615109,2016,7,28,New York,Elmira,303 College Ave,0,5,N/A
615328,2016,7,28,Maryland,Baltimore,Greenmount Avenue,0,4,N/A
615024,2016,7,28,Illinois,Chicago,800 block of West 50th Place,2,2,N/A
617334,2016,7,29,Georgia,Athens,Trail Creek St,0,7,N/A
617712,2016,7,30,Missouri,Saint Louis,5000 block of Kensington Ave,0,5,N/A
616948,2016,7,30,Washington,Mukilteo,10009 Chennault Beach,3,1,N/A
618321,2016,7,30,Georgia,Townsend (Eulonia),14699 Highway 17,0,5,N/A
617789,2016,7,31,Florida,Miami,Southwest 203rd Terrace and 115th Avenue,3,1,N/A
617607,2016,7,31,Texas,Austin,208 E 6th St,1,4,N/A
619408,2016,8,1,Indiana,Evansville,South Bedford Avenue,0,4,N/A
619708,2016,8,2,Florida,Hollywood (West Park),5700 block of Hallandale Beach Blvd,0,4,N/A
620247,2016,8,3,Georgia,Decatur,4110 Glenwood Road,1,3,N/A
621232,2016,8,4,Tennessee,Memphis,Ayers Street and Griffith Avenue,0,4,N/A
624057,2016,8,5,Michigan,Pontiac,70 block of Thorpe Street,1,3,N/A
622500,2016,8,5,California,Perris,21600 block of Rider St,2,2,N/A
623195,2016,8,6,Pennsylvania,Reading (Sinking Spring),51 Winding Brook Drive,5,0,N/A
624156,2016,8,7,California,Los Angeles,5925 South Figueroa Street,1,3,N/A
623523,2016,8,7,Colorado,Arvada,5400 block of Sheridan Boulevard,2,2,N/A
624046,2016,8,7,Mississippi,Vicksburg,4460 Clay St,1,3,N/A
623439,2016,8,7,Illinois,Chicago,100 block of South Springfield,0,4,N/A
624273,2016,8,8,Florida,Jacksonville,1214 Labelle St,0,7,N/A
625735,2016,8,8,New Mexico,Albuquerque,341 General Marshall Street NE,2,2,N/A
626153,2016,8,10,Illinois,Evanston,Foster Street and Jackson Avenue,0,4,N/A
626960,2016,8,10,California,Sacramento,4000 Green Tree Drive,1,3,N/A
627757,2016,8,11,Pennsylvania,Philadelphia,500 block of E Ashmead St,0,4,N/A
628178,2016,8,12,Florida,Jacksonville,100 block of West 38th Street,1,3,N/A
627519,2016,8,12,Texas,Dallas,10921 Estate Ln,1,3,N/A
629663,2016,8,13,California,Los Angeles,6300 block of 11th Avenue,0,4,N/A
628570,2016,8,13,Wisconsin,Milwaukee,4001 West Fond Du Lac Ave,2,2,N/A
628623,2016,8,13,New York,Richmond Hill,Jamaica Ave and 105th St,0,4,N/A
628635,2016,8,13,Missouri,Joplin,1800 Connecticut Ave,0,4,N/A
630007,2016,8,14,Virginia,Norfolk,1600 block of Selden Avenue,0,4,N/A
629415,2016,8,14,Minnesota,Minneapolis,1717 Plymouth Ave N,0,5,N/A
632753,2016,8,17,California,Oakland,Mandela Parkway,0,4,N/A
632747,2016,8,18,Connecticut,Waterbury,402 E Main Street,0,4,N/A
634238,2016,8,20,Connecticut,Hamden,903 Dixwell Ave,0,4,N/A
634731,2016,8,20,Washington,Tacoma,900 block of Pacific Avenue,0,5,N/A
634819,2016,8,20,Alabama,Citronelle,Jim Platt Road,5,0,N/A
634889,2016,8,21,Massachusetts,Boston,Westview and Stratton Street,0,4,N/A
634787,2016,8,21,Connecticut,Bridgeport,19 Plymouth St,0,13,N/A
640901,2016,8,25,New Jersey,Bridgeton,Marion Street,0,5,N/A
640500,2016,8,27,Alabama,Bessemer (Brighton),3810 7th Ave,1,6,N/A
640203,2016,8,27,Florida,Miami,1900 block of NW 83rd Terr,2,4,N/A
641419,2016,8,28,Texas,Lubbock,2200 block of 17th St,0,6,N/A
640677,2016,8,28,New York,Bronx,514 E 156th St,0,4,N/A
640689,2016,8,28,Missouri,Saint Louis,S Grand Blvd and Montana St,2,2,N/A
640861,2016,8,28,Alabama,Dadeville,512 E Columbus St,0,5,N/A
641732,2016,8,29,New Jersey,Egg Harbor City,907 White Horse Pike,1,5,N/A
644723,2016,8,30,Georgia,Atlanta,400 Merritts Avenue NE,0,4,N/A
643824,2016,8,30,Illinois,Chicago (Englewood),6800 block of South Ashland,0,4,N/A
646995,2016,9,3,North Carolina,Wilmington,600 block of North 30th St,1,3,N/A
646855,2016,9,3,Illinois,Chicago,100 block of North Seeley Avenue,0,4,N/A
647865,2016,9,4,Virginia,Roanoke,1020 Orange Ave NE,1,10,N/A
648884,2016,9,5,Illinois,Chicago,2700 block of W Lexington Ave,2,3,N/A
648490,2016,9,5,Pennsylvania,Reading,600 block of Moss Street,0,4,N/A
651957,2016,9,8,Texas,Del Valle,8330 Linden Rd,4,0,N/A
651434,2016,9,8,Arkansas,Hot Springs National Park (Hot Springs),300 block of Lacey St,1,4,N/A
652175,2016,9,10,Florida,Miami,3451 Northwest 36 Street,1,3,N/A
653077,2016,9,11,Louisiana,New Orleans,2349 S Claiborne Ave,1,5,N/A
652584,2016,9,11,Missouri,Kansas City,500 block of Westport Rd,0,6,N/A
652561,2016,9,11,Michigan,Saginaw,2207 Pierce Road,0,5,N/A
652606,2016,9,11,North Carolina,New Bern,1100 block of Highway 70,0,5,N/A
652642,2016,9,11,Indiana,Fort Wayne,3006 Holton Avenue,3,1,N/A
652759,2016,9,11,New Jersey,Jersey City,87 Van Wagenen Ave,1,3,N/A
654087,2016,9,13,Indiana,Fort Wayne,1723 E Wayne St,3,2,N/A
655512,2016,9,14,Texas,Humble,16000 block of Saybrook,1,3,N/A
656991,2016,9,16,California,Los Angeles (Hollywood),555 N Heliotrope Dr,2,2,N/A
657023,2016,9,16,Pennsylvania,Philadelphia,5100 block of Sansom St,2,5,N/A
659289,2016,9,17,Florida,Miami,20582 SW 119th Ave,0,6,N/A
657136,2016,9,17,Florida,Orlando,3918 Columbia St,1,6,N/A
657151,2016,9,17,Indiana,Indianapolis,2016 West 76th Street,2,2,N/A
657634,2016,9,17,District of Columbia,Washington,2600 block of Birney Place SE,2,7,N/A
657854,2016,9,18,Pennsylvania,Philadelphia,3001 Castor Avenue,0,4,N/A
658226,2016,9,18,Pennsylvania,Pittsburgh,1700 block of Brighton Pl,0,4,N/A
657863,2016,9,18,Virginia,Lynchburg,421 Rivermont Ave,1,3,N/A
661703,2016,9,23,Washington,Burlington,201 Cascade Mall Dr,5,0,N/A
662342,2016,9,24,Maryland,Baltimore,Greenmount Ave and Preston St,0,8,N/A
662548,2016,9,25,Illinois,Champaign,300 block of E. Green St,1,3,N/A
663624,2016,9,26,North Carolina,Winston Salem (Winston-salem),100 block of 5 Royales Dr,0,4,N/A
663789,2016,9,26,Texas,Humble,21219 Grand Linden Ct,0,4,N/A
663106,2016,9,26,Texas,Houston,5450 Weslayan St,1,6,N/A
665995,2016,9,29,California,San Francisco,400 block of Ellis St,1,3,N/A
668279,2016,10,1,Illinois,Pembroke Township,17250E Road,4,0,N/A
668352,2016,10,1,California,Fresno,3200 block of East Clay Avenue,0,4,N/A
667984,2016,10,2,Texas,San Antonio,2600 South Flores Street,1,4,N/A
668407,2016,10,3,Minnesota,Minneapolis,Fourth St and Hennepin Ave,0,4,N/A
669777,2016,10,4,Louisiana,New Orleans,3727 Ulloa Street,3,2,N/A
671717,2016,10,8,New York,Brooklyn,7301 3rd Ave,0,4,N/A
672203,2016,10,9,Michigan,Grand Rapids,1850 28th Street SE,1,8,N/A
672217,2016,10,9,California,Sacramento,1696 Arden Way,1,3,N/A
675993,2016,10,13,Illinois,Chicago,2700 block of West Lexington,0,4,N/A
676376,2016,10,14,Illinois,Chicago,3300 block of W Maypole Ave,1,6,N/A
677293,2016,10,15,Alabama,Mobile,1800 block of St Stephens Road,0,5,N/A
676686,2016,10,15,Illinois,Rockford,7801 East State St,1,5,N/A
676663,2016,10,15,California,Los Angeles,2918 Rimpau Blvd,4,11,N/A
678438,2016,10,17,Illinois,Chicago (Englewood),6700 block of South Winchester,1,4,N/A
679290,2016,10,18,California,San Francisco,325 La Grande Ave,0,4,N/A
682298,2016,10,22,California,Oakland,77th and Bancroft Avenues,0,7,N/A
683142,2016,10,23,Oklahoma,Wellston,Highway 66 and N 3310 Rd,1,5,N/A
685379,2016,10,25,Ohio,Dayton,3300 block of Riverside Dr,1,3,N/A
684130,2016,10,25,Virginia,Roanoke,830 Campbell Avenue Southeast,2,3,N/A
686312,2016,10,27,Georgia,Jackson,600 block of Moccasin Gap Road,4,0,N/A
688429,2016,10,28,Mississippi,Jackson,200 block of Lorenz Blvd,0,6,N/A
687375,2016,10,28,Florida,Miami Gardens,Northwest 173rd Terrace and 27th Avenue,0,4,N/A
689009,2016,10,29,California,Los Angeles,1600 block of Century Boulevard,0,5,N/A
687940,2016,10,29,Ohio,Dayton,2010 Cornell Ridge Dr,1,3,N/A
688210,2016,10,29,California,Riverside,3500 block of Madison Street,0,4,N/A
688979,2016,10,30,Ohio,Toledo,742 Junction Ave,0,4,N/A
689020,2016,10,30,Maryland,Capitol Heights,6862 Walker Mill Rd,3,3,N/A
688841,2016,10,30,New York,New York (Manhattan),135 Ridge Street,0,4,N/A
688577,2016,10,30,New York,Newburgh,119 First Street,2,5,N/A
688592,2016,10,30,Texas,San Antonio,2900 block of Aspen Meadow,0,5,N/A
689518,2016,10,31,Louisiana,Shreveport,700 Block of W 68th St,0,4,N/A
691113,2016,11,1,Tennessee,Memphis,5200 block of Zodiac Rd,1,5,N/A
692025,2016,11,2,Arkansas,Little Rock,2111 Bragg Street,1,4,N/A
692020,2016,11,3,Illinois,Chicago,8000 block of S Shore Dr,2,2,N/A
692315,2016,11,3,New Jersey,Orange,234 Cleveland Street,2,2,N/A
693307,2016,11,4,Pennsylvania,Philadelphia,5451 Springfield Ave,0,4,N/A
693438,2016,11,5,Texas,San Antonio,10726 Perrin Beitel Rd,0,4,N/A
693401,2016,11,5,South Carolina,Myrtle Beach,803 Main St,0,5,N/A
693624,2016,11,5,Florida,Fort Lauderdale (Lauderhill),3135 W Broward Blvd,1,3,N/A
693374,2016,11,5,California,Oakland,420 14th Street,0,8,N/A
693290,2016,11,5,Illinois,Chicago,4800 block of North Winthrop,0,5,N/A
696917,2016,11,9,Washington,Seattle,1524 3rd Ave,0,5,N/A
697377,2016,11,9,Illinois,Chicago,3400 block of W Monroe,1,3,N/A
696352,2016,11,9,Tennessee,Memphis,1800 block of East Brooks Road,0,4,N/A
698383,2016,11,10,Texas,Houston,6610 S Sam Houston Pkwy W,1,3,N/A
699863,2016,11,11,Texas,Houston,7705 Channelside Street,0,4,N/A
699033,2016,11,12,California,Sacramento,8600 block of Ardith Drive,1,5,N/A
700363,2016,11,12,Missouri,Kansas City,21st St and Cleveland Ave,1,3,N/A
699303,2016,11,12,Connecticut,Bridgeport,2500 Park Avenue,0,5,N/A
699605,2016,11,13,Florida,Jacksonville,5105 Cleveland Rd,3,2,N/A
699332,2016,11,13,Texas,San Antonio,8000 Midcrown,0,4,N/A
700232,2016,11,13,California,San Diego,3800 block of Marlborough Avenue,3,2,N/A
699316,2016,11,13,Florida,Orlando,Conley Street and South Ivey Lane,0,4,N/A
703245,2016,11,17,Tennessee,Dyersburg,160 Longfellow,1,7,N/A
704568,2016,11,18,Illinois,Chicago,5000 block of W Wabansia,0,4,N/A
708392,2016,11,22,Florida,Clewiston,1068 Harlem Academy Ave,1,4,N/A
708777,2016,11,23,Mississippi,Olive Branch,928 Cross Road,0,4,N/A
709370,2016,11,24,Kentucky,Louisville,4501 W Broadway,2,4,N/A
709276,2016,11,24,New York,Albany,77 Central Ave,1,3,N/A
710467,2016,11,25,Louisiana,New Orleans,Magnolia St and Felicity St,0,4,N/A
710732,2016,11,26,Illinois,Chicago,8800 block of S Exchange Ave,1,5,N/A
711597,2016,11,27,Louisiana,New Orleans,100 block of Bourbon Street,1,9,N/A
711744,2016,11,27,Missouri,Kansas City,Gregory and Prospect,0,7,N/A
712796,2016,11,28,Texas,Mission (Palmview),1840 West Palma Vista Drive,1,3,N/A
712776,2016,11,28,California,Wilmington,1067 McDonald Avenue,0,4,N/A
713445,2016,11,28,California,San Pedro,300 block of West 2nd Street,0,4,N/A
715101,2016,11,30,Maryland,Baltimore,2901 Garrison Blvd,2,4,N/A
716001,2016,12,1,California,Clearlake Oaks,N/A,1,3,N/A
717616,2016,12,2,New Jersey,Bloomfield,3 1st Ave,0,6,N/A
717873,2016,12,3,California,Los Angeles,91st Street and Western Avenue,0,6,N/A
719128,2016,12,5,New Mexico,Albuquerque,1532 Stagecoach Lane,4,1,N/A
725323,2016,12,9,Texas,Channelview,15300 block of Market,4,0,N/A
722452,2016,12,9,California,Fresno,842 Fresno Street,0,4,N/A
723649,2016,12,11,New York,Brooklyn,192 Knickerbocker Ave,0,4,N/A
723643,2016,12,11,Florida,Orlando (Pine Hills),4305 N Pine Hills Rd,1,4,N/A
723292,2016,12,11,Maryland,Baltimore,3916 South Hanover Street,0,5,N/A
725338,2016,12,11,North Carolina,Rocky Mount,1200 block of East Highland Ave,0,4,N/A
724667,2016,12,12,California,Sacramento,4800 block of Myrtle Avenue,1,3,N/A
727555,2016,12,16,Illinois,Chicago,13th and South Kedzie,0,4,N/A
727544,2016,12,16,Illinois,Chicago,4300 block of South Rockwell,2,2,N/A
727759,2016,12,17,Illinois,Chicago (Roseland),100 block of W 105th St,5,0,N/A
728286,2016,12,17,North Carolina,Charlotte,4115 N. Tryon Street,0,4,N/A
732263,2016,12,23,Alabama,Birmingham,3813 Richard Arrington Boulevard North,1,3,N/A
732574,2016,12,23,Illinois,Chicago,4900 block of W Hubbard,0,4,N/A
732927,2016,12,24,North Carolina,Madison,490 K Ford Rd,0,7,N/A
733176,2016,12,24,North Carolina,Wilson,2241 Banks Lane East,4,0,N/A
734157,2016,12,25,Illinois,Chicago,8600 block of S Maryland Ave,3,4,N/A
735947,2016,12,25,Alabama,Ozark,858 US-231,0,4,N/A
733599,2016,12,25,New York,Mount Vernon,4 North 3rd Avenue,1,5,N/A
736690,2016,12,28,Georgia,Columbus,2914 10th Street,1,4,N/A
738041,2016,12,30,Ohio,Mansfield,3230 Possum Run Rd,0,5,N/A
738576,2016,12,30,Connecticut,Wallingford,95 S Turnpike Rd,2,3,N/A
740447,2016,12,31,Georgia,Lenox (El Dorado),27 Briarwood Ct,2,2,N/A
738749,2016,12,31,Texas,Houston,3704 Fannin Street,1,3,N/A
743282,2017,1,1,Mississippi,Winstonville,114 North Greyer Street,0,5,N/A
739451,2017,1,1,Texas,Dallas,9220 Skillman Street,1,3,N/A
739766,2017,1,1,Florida,Miami,8000 block of NW 14th Ave,0,7,N/A
742001,2017,1,3,Texas,Allen,500 block of Hawthorne Drive,0,4,N/A
742542,2017,1,4,California,Fontana,14520 Village Drive,3,1,N/A
744799,2017,1,6,California,Pasadena,100 block of W Claremont St,2,2,N/A
743995,2017,1,6,Florida,Fort Lauderdale,100 Terminal Dr,5,6,N/A
745236,2017,1,7,Michigan,Flint,2500 block of Churchill Ave,1,3,N/A
748152,2017,1,11,New Jersey,Newark,Hawkins Street and Christie Street,1,3,N/A
748348,2017,1,11,Illinois,Chicago,4200 block of S Talman,1,3,N/A
749361,2017,1,12,Missouri,Kansas City,8607 E 61st Terrace,3,2,N/A
749769,2017,1,12,California,Salinas,500 block of Sunrise St,2,2,N/A
752249,2017,1,15,Colorado,Capulin,County Road Y,3,1,N/A
751367,2017,1,15,Mississippi,Magnolia,6000 block of Church Road,1,4,N/A
752756,2017,1,16,Texas,Houston,8535 Martin Luther King Boulevard,0,4,N/A
752222,2017,1,16,Florida,Miami,6011 NW 32nd Ave,0,8,N/A
757955,2017,1,20,Mississippi,Como,Smart Road,1,4,N/A
756015,2017,1,20,California,Fresno,4700 block of E Montecito Ave,0,4,N/A
756801,2017,1,21,Georgia,Jonesboro,6510 Tara Blvd,0,6,N/A
756526,2017,1,21,Florida,Boynton Beach,500 NE 2nd St,0,5,N/A
756504,2017,1,21,Tennessee,Memphis,500 block of Delta Road,2,2,N/A
757158,2017,1,22,Texas,Manvel,200 block of Oak Shore Dr,3,2,N/A
757032,2017,1,22,Illinois,Chicago (Englewood),1800 block of W 63rd,0,4,N/A
757001,2017,1,22,Georgia,Atlanta,2841 Greenbriar Pkwy SW,3,1,N/A
760259,2017,1,25,Illinois,Chicago,500 block of E 75th St,0,6,N/A
760482,2017,1,26,Georgia,Albany,1510 Maryland Drive,2,3,N/A
1025158,2017,1,27,Washington,Bremerton,Tenino Dr W,4,0,N/A
761973,2017,1,27,Tennessee,Brownsville,221 Morgan St,0,10,N/A
763313,2017,1,29,Louisiana,Shreveport,6363 Hearne Ave,1,4,N/A
